,label
5797,439
5798,439
5799,439
5800,439
5801,466
5802,466
5803,439
5804,439
5805,466
5806,466
5807,466
5808,466
5809,466
5810,466
5811,466
5812,466
5813,466
5814,467
5815,467
5816,467
5817,467
5818,467
5819,467
5820,467
5821,467
5822,467
5823,467
5824,468
5825,468
5826,468
5827,468
5828,468
5829,468
5830,468
5831,468
5832,468
5833,468
5834,468
5835,469
5836,469
5837,469
5838,469
5839,469
5840,469
5841,469
5842,469
5843,442
5844,442
5845,442
5846,443
5847,443
5848,443
5849,443
5850,443
5851,443
5852,443
5853,443
5854,443
5855,443
5856,443
5857,471
5858,471
5859,471
5860,471
5861,471
5862,471
5863,471
5864,471
5865,471
5866,472
5867,472
5868,472
5869,499
5870,499
5871,499
5872,499
5873,499
5874,499
5875,499
5876,500
5877,500
5878,500
5879,500
5880,500
5881,500
5882,500
5883,500
5884,501
5885,501
5886,501
5887,501
5888,528
5889,528
5890,528
5891,528
5892,529
5893,529
5894,529
5895,529
5896,529
5897,529
5898,529
5899,529
5900,529
5901,529
5902,557
5903,557
5904,557
5905,557
5906,557
5907,557
5908,557
5909,557
5910,557
5911,557
5912,558
5913,558
5914,558
5915,558
5916,558
5917,558
5918,585
5919,585
5920,585
5921,585
5922,586
5923,586
5924,586
5925,586
5926,586
5927,586
5928,586
5929,586
5930,586
5931,586
5932,586
5933,587
5934,614
5935,614
5936,614
5937,614
5938,614
5939,614
5940,614
5941,614
5942,615
5943,615
5944,615
5945,615
5946,615
5947,642
5948,642
5949,642
5950,643
5951,643
5952,643
5953,643
5954,643
5955,643
5956,643
5957,643
5958,643
5959,643
5960,643
5961,644
5962,644
5963,644
5964,644
5965,644
5966,644
5967,644
5968,644
5969,644
5970,644
5971,645
5972,645
5973,672
5974,672
5975,672
5976,672
5977,672
5978,672
5979,672
5980,672
5981,672
5982,672
5983,672
5984,672
5985,672
5986,672
5987,672
5988,672
5989,672
5990,672
5991,673
5992,673
5993,673
5994,673
5995,673
5996,673
5997,673
5998,673
5999,673
6000,673
6001,673
6002,673
6003,673
6004,673
6005,673
6006,673
6007,673
6008,673
6009,673
6010,673
6011,673
6012,673
6013,673
6014,673
6015,673
6016,673
6017,673
6018,673
6019,673
6020,673
6021,673
6022,673
6023,673
6024,673
6025,673
6026,673
6027,673
6028,673
6029,673
6030,673
6031,673
6032,673
6033,673
6034,673
6035,673
6036,673
6037,673
6038,673
6039,673
6040,673
6041,673
6042,673
6043,673
6044,673
6045,673
6046,673
6047,673
6048,673
6049,673
6050,673
6051,673
6052,673
6053,673
6054,673
6055,673
6056,673
6057,673
6058,673
6059,673
6060,673
6061,673
6062,673
6063,673
6064,673
6065,673
6066,673
6067,673
6068,673
6069,673
6070,673
6071,673
6072,673
6073,673
6074,673
6075,673
6076,673
6077,673
6078,673
6079,673
6080,673
6081,673
6082,673
6083,673
6084,673
6085,673
6086,673
6087,673
6088,673
6089,673
6090,673
6091,673
6092,673
6093,673
6094,673
6095,673
6096,673
6097,673
6098,673
6099,642
6100,642
6101,642
6102,642
6103,615
6104,615
6105,615
6106,615
6107,642
6108,642
6109,642
6110,614
6111,614
6112,614
6113,614
6114,614
6115,614
6116,614
6117,614
6118,614
6119,614
6120,614
6121,614
6122,614
6123,614
6124,614
6125,613
6126,613
6127,613
6128,586
6129,586
6130,613
6131,613
6132,613
6133,613
6134,613
6135,613
6136,586
6137,586
6138,613
6139,613
6140,612
6141,612
6142,612
6143,585
6144,585
6145,585
6146,585
6147,585
6148,585
6149,585
6150,585
6151,585
6152,585
6153,585
6154,585
6155,585
6156,612
6157,612
6158,612
6159,612
6160,612
6161,611
6162,612
6163,639
6164,639
6165,639
6166,639
6167,639
6168,639
6169,639
6170,639
6171,639
6172,639
6173,639
6174,639
6175,639
6176,639
6177,639
6178,639
6179,639
6180,639
6181,639
6182,639
6183,639
6184,639
6185,639
6186,639
6187,639
6188,639
6189,639
6190,639
6191,639
6192,639
6193,639
6194,639
6195,639
6196,639
6197,639
6198,639
6199,639
6200,639
6201,639
6202,639
6203,639
6204,639
6205,639
6206,639
6207,639
6208,639
6209,639
6210,639
6211,639
6212,639
6213,639
6214,639
6215,639
6216,639
6217,639
6218,639
6219,639
6220,639
6221,639
6222,639
6223,639
6224,639
6225,639
6226,639
6227,639
6228,639
6229,639
6230,639
6231,639
6232,639
6233,639
6234,639
6235,639
6236,639
6237,639
6238,639
6239,639
6240,639
6241,639
6242,639
6243,639
6244,639
6245,639
6246,639
6247,639
6248,639
6249,639
6250,639
6251,639
6252,639
6253,639
6254,639
6255,639
6256,639
6257,639
6258,639
6259,639
6260,639
6261,639
6262,639
6263,639
6264,639
6265,639
6266,639
6267,639
6268,639
6269,639
6270,639
6271,639
6272,639
6273,639
6274,639
6275,639
6276,639
6277,639
6278,639
6279,639
6280,639
6281,639
6282,639
6283,639
6284,639
6285,639
6286,639
6287,665
6288,665
6289,665
6290,665
6291,665
6292,665
6293,665
6294,691
6295,691
6296,691
6297,691
6298,691
6299,691
6300,691
6301,691
6302,691
6303,664
6304,664
6305,663
6306,663
6307,663
6308,663
6309,663
6310,663
6311,663
6312,663
6313,663
6314,663
6315,662
6316,662
6317,634
6318,635
6319,635
6320,635
6321,635
6322,635
6323,635
6324,635
6325,634
6326,634
6327,634
6328,634
6329,634
6330,634
6331,634
6332,634
6333,634
6334,634
6335,634
6336,634
6337,633
6338,633
6339,633
6340,633
6341,633
6342,633
6343,633
6344,633
6345,633
6346,633
6347,633
6348,606
6349,606
6350,606
6351,606
6352,606
6353,605
6354,605
6355,605
6356,605
6357,605
6358,605
6359,605
6360,605
6361,605
6362,605
6363,605
6364,605
6365,605
6366,605
6367,605
6368,605
6369,604
6370,604
6371,577
6372,577
6373,577
6374,577
6375,577
6376,577
6377,577
6378,577
6379,577
6380,577
6381,577
6382,577
6383,576
6384,576
6385,576
6386,576
6387,576
6388,576
6389,576
6390,576
6391,576
6392,576
6393,576
6394,576
6395,576
6396,576
6397,576
6398,576
6399,575
6400,575
6401,575
6402,575
6403,575
6404,575
6405,575
6406,575
6407,575
6408,575
6409,575
6410,574
6411,574
6412,574
6413,574
6414,574
6415,574
6416,574
6417,574
6418,574
6419,574
6420,548
6421,548
6422,548
6423,548
6424,548
6425,548
6426,548
6427,548
6428,548
6429,520
6430,520
6431,520
6432,520
6433,520
6434,520
6435,520
6436,520
6437,520
6438,520
6439,520
6440,520
6441,520
6442,520
6443,520
6444,520
6445,520
6446,493
6447,493
6448,493
6449,493
6450,493
6451,493
6452,493
6453,467
6454,467
6455,466
6456,466
6457,466
6458,466
6459,466
6460,466
6461,466
6462,466
6463,466
6464,466
6465,466
6466,466
6467,466
6468,466
6469,466
6470,466
6471,466
6472,439
6473,439
6474,439
6475,439
6476,439
6477,439
6478,439
6479,439
6480,439
6481,439
6482,439
6483,439
6484,439
6485,439
6486,439
6487,439
6488,585
6489,585
6490,585
6491,585
6492,585
6493,585
6494,585
6495,558
6496,557
6497,557
6498,557
6499,557
6500,557
6501,557
6502,557
6503,557
6504,556
6505,529
6506,529
6507,529
6508,529
6509,528
6510,501
6511,501
6512,501
6513,501
6514,500
6515,500
6516,500
6517,499
6518,499
6519,499
6520,472
6521,472
6522,472
6523,471
6524,471
6525,471
6526,470
6527,443
6528,443
6529,443
6530,442
6531,442
6532,442
6533,469
6534,468
6535,468
6536,468
6537,468
6538,468
6539,468
6540,467
6541,467
6542,467
6543,494
6544,494
6545,494
6546,493
6547,493
6548,493
6549,466
6550,466
6551,466
6552,466
6553,466
6554,466
6555,466
6556,471
6557,471
6558,471
6559,471
6560,471
6561,471
6562,471
6563,471
6564,472
6565,472
6566,472
6567,499
6568,499
6569,499
6570,499
6571,499
6572,499
6573,499
6574,499
6575,499
6576,499
6577,499
6578,500
6579,500
6580,500
6581,500
6582,500
6583,500
6584,500
6585,500
6586,500
6587,500
6588,500
6589,500
6590,500
6591,500
6592,500
6593,500
6594,500
6595,500
6596,528
6597,528
6598,528
6599,528
6600,528
6601,528
6602,528
6603,528
6604,529
6605,529
6606,529
6607,529
6608,556
6609,556
6610,556
6611,556
6612,556
6613,557
6614,557
6615,557
6616,557
6617,557
6618,557
6619,557
6620,557
6621,557
6622,557
6623,557
6624,557
6625,557
6626,584
6627,584
6628,493
6629,493
6630,494
6631,494
6632,494
6633,494
6634,494
6635,494
6636,494
6637,494
6638,494
6639,494
6640,494
6641,494
6642,494
6643,495
6644,495
6645,495
6646,495
6647,468
6648,468
6649,468
6650,468
6651,468
6652,468
6653,469
6654,469
6655,469
6656,469
6657,469
6658,469
6659,442
6660,442
6661,442
6662,443
6663,443
6664,443
6665,443
6666,443
6667,443
6668,443
6669,443
6670,470
6671,470
6672,470
6673,471
6674,471
6675,471
6676,471
6677,529
6678,529
6679,529
6680,529
6681,529
6682,529
6683,529
6684,529
6685,529
6686,529
6687,529
6688,529
6689,529
6690,556
6691,556
6692,556
6693,556
6694,556
6695,557
6696,557
6697,557
6698,557
6699,557
6700,557
6701,557
6702,557
6703,557
6704,557
6705,558
6706,558
6707,558
6708,585
6709,585
6710,585
6711,585
6712,585
6713,586
6714,586
6715,586
6716,586
6717,586
6718,586
6719,586
6720,586
6721,586
6722,613
6723,613
6724,613
6725,614
6726,614
6727,614
6728,614
6729,614
6730,614
6731,614
6732,614
6733,614
6734,614
6735,614
6736,642
6737,642
6738,642
6739,642
6740,642
6741,642
6742,642
6743,642
6744,642
6745,642
6746,642
6747,642
6748,643
6749,643
6750,643
6751,643
6752,643
6753,643
6754,643
6755,643
6756,643
6757,671
6758,671
6759,671
6760,671
6761,671
6762,671
6763,671
6764,671
6765,671
6766,671
6767,672
6768,672
6769,672
6770,672
6771,672
6772,672
6773,672
6774,672
6775,699
6776,699
6777,699
6778,699
6779,699
6780,698
6781,698
6782,725
6783,725
6784,725
6785,725
6786,725
6787,725
6788,725
6789,725
6790,725
6791,725
6792,725
6793,725
6794,493
6795,493
6796,494
6797,494
6798,494
6799,494
6800,494
6801,494
6802,494
6803,494
6804,494
6805,468
6806,468
6807,468
6808,495
6809,495
6810,468
6811,468
6812,468
6813,468
6814,468
6815,468
6816,468
6817,468
6818,469
6819,469
6820,469
6821,469
6822,469
6823,469
6824,469
6825,469
6826,469
6827,469
6828,469
6829,469
6830,469
6831,443
6832,443
6833,443
6834,443
6835,443
6836,443
6837,443
6838,443
6839,443
6840,443
6841,443
6842,443
6843,471
6844,470
6845,470
6846,470
6847,470
6848,471
6849,471
6850,471
6851,471
6852,471
6853,499
6854,499
6855,499
6856,499
6857,499
6858,499
6859,499
6860,499
6861,499
6862,499
6863,500
6864,500
6865,500
6866,500
6867,500
6868,500
6869,500
6870,500
6871,500
6872,500
6873,500
6874,500
6875,500
6876,528
6877,528
6878,528
6879,528
6880,528
6881,528
6882,528
6883,555
6884,555
6885,529
6886,529
6887,529
6888,529
6889,529
6890,529
6891,529
6892,557
6893,557
6894,557
6895,557
6896,557
6897,557
6898,557
6899,585
6900,585
6901,585
6902,585
6903,585
6904,585
6905,585
6906,585
6907,586
6908,586
6909,586
6910,586
6911,586
6912,586
6913,613
6914,613
6915,613
6916,614
6917,614
6918,614
6919,614
6920,614
6921,614
6922,614
6923,641
6924,641
6925,641
6926,641
6927,615
6928,615
6929,615
6930,642
6931,642
6932,642
6933,642
6934,642
6935,642
6936,642
6937,643
6938,643
6939,643
6940,643
6941,643
6942,643
6943,643
6944,643
6945,643
6946,643
6947,643
6948,671
6949,671
6950,671
6951,671
6952,671
6953,671
6954,671
6955,671
6956,671
6957,672
6958,672
6959,672
6960,672
6961,672
6962,672
6963,672
6964,672
6965,672
6966,699
6967,699
6968,699
6969,699
6970,699
6971,699
6972,699
6973,698
6974,698
6975,698
6976,725
6977,725
6978,725
6979,725
6980,725
6981,725
6982,725
6983,725
6984,725
6985,725
6986,662
6987,635
6988,635
6989,635
6990,635
6991,608
6992,609
6993,609
6994,582
6995,582
6996,583
6997,556
6998,556
6999,556
7000,556
7001,530
7002,530
7003,530
7004,503
7005,503
7006,504
7007,477
7008,477
7009,451
7010,451
7011,451
7012,451
7013,451
7014,451
7015,425
7016,425
7017,425
7018,398
7019,398
7020,398
7021,371
7022,371
7023,371
7024,371
7025,370
7026,370
7027,370
7028,343
7029,343
7030,342
7031,342
7032,369
7033,369
7034,368
7035,395
7036,395
7037,395
7038,395
7039,422
7040,422
7041,421
7042,421
7043,421
7044,421
7045,448
7046,447
7047,447
7048,474
7049,474
7050,474
7051,474
7052,474
7053,501
7054,501
7055,528
7056,528
7057,528
7058,529
7059,529
7060,556
7061,556
7062,557
7063,557
7064,557
7065,557
7066,558
7067,558
7068,585
7069,586
7070,586
7071,586
7072,586
7073,614
7074,614
7075,614
7076,615
7077,615
7078,642
7079,642
7080,642
7081,642
7082,616
7083,589
7084,589
7085,589
7086,589
7087,562
7088,562
7089,562
7090,535
7091,535
7092,536
7093,536
7094,536
7095,482
7096,482
7097,482
7098,455
7099,455
7100,455
7101,455
7102,455
7103,455
7104,428
7105,427
7106,427
7107,427
7108,426
7109,399
7110,399
7111,399
7112,398
7113,371
7114,371
7115,371
7116,371
7117,370
7118,343
7119,343
7120,342
7121,369
7122,369
7123,369
7124,369
7125,368
7126,368
7127,395
7128,395
7129,395
7130,395
7131,422
7132,421
7133,421
7134,448
7135,448
7136,448
7137,447
7138,474
7139,501
7140,501
7141,501
7142,501
7143,501
7144,501
7145,501
7146,501
7147,501
7148,529
7149,529
7150,529
7151,529
7152,530
7153,530
7154,503
7155,503
7156,504
7157,504
7158,477
7159,477
7160,477
7161,477
7162,450
7163,450
7164,451
7165,451
7166,424
7167,425
7168,398
7169,398
7170,399
7171,399
7172,399
7173,399
7174,399
7175,399
7176,427
7177,428
7178,428
7179,428
7180,401
7181,401
7182,374
7183,374
7184,374
7185,374
7186,347
7187,347
7188,347
7189,347
7190,346
7191,346
7192,319
7193,319
7194,319
7195,318
7196,318
7197,290
7198,290
7199,290
7200,290
7201,290
7202,289
7203,289
7204,288
7205,288
7206,288
7207,315
7208,315
7209,315
7210,315
7211,342
7212,342
7213,369
7214,369
7215,369
7216,369
7217,369
7218,395
7219,395
7220,395
7221,395
7222,422
7223,422
7224,421
7225,421
7226,421
7227,448
7228,448
7229,448
7230,448
7231,448
7232,447
7233,447
7234,474
7235,474
7236,501
7237,501
7238,501
7239,501
7240,501
7241,501
7242,501
7243,501
7244,529
7245,529
7246,530
7247,530
7248,503
7249,503
7250,504
7251,477
7252,477
7253,477
7254,477
7255,477
7256,451
7257,451
7258,424
7259,424
7260,425
7261,425
7262,398
7263,398
7264,398
7265,398
7266,399
7267,372
7268,372
7269,345
7270,345
7271,345
7272,318
7273,318
7274,317
7275,317
7276,290
7277,290
7278,290
7279,290
7280,290
7281,290
7282,290
7283,288
7284,288
7285,288
7286,288
7287,288
7288,315
7289,315
7290,315
7291,315
7292,315
7293,315
7294,342
7295,342
7296,342
7297,369
7298,369
7299,368
7300,395
7301,395
7302,395
7303,395
7304,395
7305,421
7306,421
7307,421
7308,421
7309,448
7310,448
7311,421
7312,421
7313,422
7314,422
7315,395
7316,395
7317,423
7318,423
7319,423
7320,423
7321,423
7322,424
7323,424
7324,451
7325,451
7326,424
7327,424
7328,425
7329,398
7330,398
7331,398
7332,398
7333,399
7334,399
7335,399
7336,400
7337,400
7338,427
7339,428
7340,428
7341,428
7342,401
7343,401
7344,401
7345,374
7346,374
7347,347
7348,347
7349,347
7350,320
7351,320
7352,320
7353,293
7354,293
7355,293
7356,266
7357,266
7358,239
7359,239
7360,239
7361,239
7362,265
7363,265
7364,265
7365,264
7366,291
7367,291
7368,291
7369,291
7370,291
7371,291
7372,291
7373,290
7374,290
7375,290
7376,290
7377,262
7378,288
7379,288
7380,288
7381,288
7382,288
7383,288
7384,315
7385,315
7386,315
7387,315
7388,342
7389,342
7390,342
7391,342
7392,369
7393,369
7394,369
7395,395
7396,395
7397,395
7398,395
7399,395
7400,395
7401,395
7402,395
7403,423
7404,423
7405,423
7406,423
7407,424
7408,424
7409,451
7410,451
7411,452
7412,452
7413,452
7414,479
7415,480
7416,480
7417,480
7418,481
7419,481
7420,481
7421,481
7422,482
7423,455
7424,455
7425,455
7426,455
7427,428
7428,428
7429,427
7430,427
7431,427
7432,427
7433,427
7434,399
7435,399
7436,398
7437,398
7438,398
7439,371
7440,371
7441,371
7442,371
7443,344
7444,343
7445,342
7446,342
7447,369
7448,369
7449,369
7450,369
7451,369
7452,395
7453,395
7454,395
7455,395
7456,395
7457,395
7458,395
7459,422
7460,422
7461,422
7462,421
7463,421
7464,448
7465,448
7466,448
7467,474
7468,474
7469,474
7470,474
7471,474
7472,474
7473,501
7474,501
7475,501
7476,501
7477,501
7478,501
7479,502
7480,502
7481,502
7482,501
7483,501
7484,528
7485,528
7486,529
7487,529
7488,529
7489,529
7490,530
7491,530
7492,530
7493,530
7494,530
7495,530
7496,503
7497,504
7498,504
7499,504
7500,477
7501,477
7502,477
7503,477
7504,477
7505,451
7506,451
7507,451
7508,451
7509,451
7510,451
7511,451
7512,452
7513,452
7514,452
7515,452
7516,480
7517,480
7518,480
7519,481
7520,481
7521,481
7522,481
7523,481
7524,481
7525,481
7526,482
7527,482
7528,482
7529,455
7530,455
7531,455
7532,428
7533,428
7534,428
7535,428
7536,428
7537,428
7538,428
7539,428
7540,401
7541,401
7542,401
7543,374
7544,374
7545,375
7546,375
7547,348
7548,348
7549,348
7550,348
7551,321
7552,321
7553,321
7554,321
7555,321
7556,321
7557,320
7558,320
7559,320
7560,320
7561,319
7562,292
7563,292
7564,292
7565,292
7566,292
7567,292
7568,292
7569,292
7570,292
7571,292
7572,265
7573,265
7574,265
7575,265
7576,265
7577,238
7578,238
7579,238
7580,237
7581,237
7582,237
7583,210
7584,210
7585,209
7586,209
7587,209
7588,236
7589,236
7590,235
7591,235
7592,235
7593,262
7594,262
7595,262
7596,262
7597,262
7598,262
7599,262
7600,262
7601,262
7602,288
7603,288
7604,288
7605,288
7606,288
7607,289
7608,289
7609,289
7610,289
7611,316
7612,343
7613,342
7614,291
7615,290
7616,290
7617,290
7618,290
7619,290
7620,289
7621,289
7622,289
7623,289
7624,288
7625,288
7626,288
7627,288
7628,288
7629,315
7630,315
7631,315
7632,315
7633,316
7634,342
7635,342
7636,342
7637,342
7638,369
7639,369
7640,369
7641,396
7642,396
7643,396
7644,395
7645,395
7646,422
7647,421
7648,421
7649,448
7650,448
7651,448
7652,448
7653,447
7654,474
7655,474
7656,474
7657,475
7658,475
7659,475
7660,474
7661,474
7662,501
7663,501
7664,501
7665,528
7666,502
7667,529
7668,529
7669,529
7670,529
7671,529
7672,530
7673,530
7674,530
7675,503
7676,503
7677,504
7678,477
7679,477
7680,477
7681,477
7682,477
7683,478
7684,477
7685,451
7686,451
7687,451
7688,451
7689,425
7690,425
7691,425
7692,425
7693,398
7694,398
7695,398
7696,371
7697,371
7698,344
7699,344
7700,344
7701,344
7702,344
7703,344
7704,344
7705,345
7706,345
7707,345
7708,346
7709,346
7710,346
7711,346
7712,347
7713,320
7714,320
7715,293
7716,293
7717,293
7718,293
7719,293
7720,293
7721,293
7722,293
7723,294
7724,294
7725,295
7726,295
7727,268
7728,268
7729,269
7730,269
7731,269
7732,269
7733,242
7734,242
7735,242
7736,242
7737,242
7738,242
7739,242
7740,242
7741,242
7742,269
7743,269
7744,269
7745,242
7746,242
7747,242
7748,241
7749,241
7750,241
7751,214
7752,213
7753,213
7754,213
7755,213
7756,213
7757,213
7758,213
7759,213
7760,212
7761,212
7762,239
7763,238
7764,238
7765,265
7766,265
7767,264
7768,291
7769,291
7770,291
7771,291
7772,290
7773,290
7774,290
7775,290
7776,289
7777,289
7778,261
7779,261
7780,261
7781,233
7782,233
7783,233
7784,233
7785,233
7786,233
7787,205
7788,205
7789,177
7790,177
7791,177
7792,176
7793,176
7794,176
7795,203
7796,202
7797,202
7798,202
7799,202
7800,229
7801,228
7802,228
7803,228
7804,228
7805,255
7806,254
7807,254
7808,254
7809,254
7810,254
7811,254
7812,254
7813,281
7814,281
7815,281
7816,280
7817,280
7818,306
7819,333
7820,333
7821,333
7822,332
7823,332
7824,359
7825,359
7826,359
7827,359
7828,358
7829,385
7830,385
7831,385
7832,385
7833,411
7834,411
7835,411
7836,411
7837,411
7838,412
7839,439
7840,439
7841,439
7842,439
7843,439
7844,466
7845,466
7846,666
7847,666
7848,693
7849,692
7850,692
7851,692
7852,692
7853,664
7854,664
7855,663
7856,663
7857,663
7858,663
7859,663
7860,635
7861,635
7862,635
7863,661
7864,661
7865,661
7866,688
7867,687
7868,687
7869,687
7870,687
7871,660
7872,660
7873,659
7874,659
7875,659
7876,658
7877,631
7878,631
7879,631
7880,631
7881,631
7882,630
7883,630
7884,630
7885,629
7886,629
7887,602
7888,601
7889,601
7890,601
7891,574
7892,574
7893,574
7894,547
7895,547
7896,547
7897,547
7898,547
7899,520
7900,520
7901,493
7902,493
7903,493
7904,493
7905,467
7906,467
7907,585
7908,558
7909,557
7910,557
7911,557
7912,557
7913,557
7914,557
7915,530
7916,529
7917,529
7918,529
7919,528
7920,529
7921,529
7922,528
7923,528
7924,501
7925,501
7926,500
7927,500
7928,500
7929,500
7930,472
7931,472
7932,471
7933,443
7934,443
7935,443
7936,443
7937,469
7938,469
7939,469
7940,469
7941,496
7942,468
7943,495
7944,467
7945,494
7946,494
7947,494
7948,494
7949,467
7950,467
7951,466
7952,466
7953,466
7954,466
7955,466
7956,466
7957,466
7958,466
7959,466
7960,467
7961,467
7962,467
7963,467
7964,467
7965,467
7966,467
7967,467
7968,468
7969,468
7970,468
7971,469
7972,469
7973,469
7974,442
7975,443
7976,443
7977,443
7978,443
7979,443
7980,443
7981,471
7982,471
7983,471
7984,471
7985,471
7986,472
7987,472
7988,499
7989,500
7990,500
7991,500
7992,500
7993,501
7994,528
7995,528
7996,528
7997,528
7998,529
7999,529
8000,529
8001,529
8002,529
8003,557
8004,557
8005,558
8006,558
8007,585
8008,585
8009,585
8010,585
8011,585
8012,666
8013,666
8014,693
8015,692
8016,692
8017,692
8018,692
8019,692
8020,665
8021,691
8022,691
8023,664
8024,663
8025,663
8026,663
8027,663
8028,635
8029,635
8030,635
8031,662
8032,661
8033,661
8034,661
8035,688
8036,688
8037,687
8038,687
8039,687
8040,686
8041,659
8042,659
8043,659
8044,659
8045,631
8046,631
8047,631
8048,630
8049,630
8050,630
8051,629
8052,629
8053,601
8054,602
8055,602
8056,602
8057,575
8058,548
8059,548
8060,548
8061,548
8062,547
8063,520
8064,493
8065,493
8066,493
8067,466
8068,466
8069,466
8070,466
8071,467
8072,467
8073,585
8074,585
8075,558
8076,558
8077,558
8078,557
8079,557
8080,529
8081,529
8082,529
8083,528
8084,528
8085,529
8086,500
8087,500
8088,500
8089,500
8090,500
8091,500
8092,499
8093,499
8094,499
8095,472
8096,471
8097,471
8098,471
8099,443
8100,443
8101,443
8102,469
8103,469
8104,469
8105,468
8106,468
8107,494
8108,494
8109,494
8110,467
8111,466
8112,466
8113,467
8114,467
8115,466
8116,467
8117,466
8118,466
8119,466
8120,466
8121,466
8122,493
8123,493
8124,493
8125,493
8126,493
8127,493
8128,494
8129,494
8130,494
8131,494
8132,520
8133,521
8134,521
8135,521
8136,521
8137,521
8138,521
8139,548
8140,548
8141,548
8142,548
8143,548
8144,548
8145,548
8146,548
8147,548
8148,548
8149,575
8150,575
8151,575
8152,575
8153,575
8154,575
8155,575
8156,575
8157,575
8158,575
8159,575
8160,575
8161,575
8162,575
8163,575
8164,576
8165,576
8166,576
8167,576
8168,576
8169,576
8170,576
8171,576
8172,576
8173,576
8174,577
8175,577
8176,577
8177,577
8178,577
8179,577
8180,577
8181,577
8182,577
8183,577
8184,577
8185,577
8186,577
8187,577
8188,577
8189,577
8190,577
8191,578
8192,578
8193,578
8194,605
8195,605
8196,605
8197,605
8198,605
8199,605
8200,606
8201,606
8202,606
8203,606
8204,606
8205,606
8206,606
8207,606
8208,633
8209,633
8210,633
8211,633
8212,633
8213,633
8214,633
8215,633
8216,633
8217,633
8218,634
8219,634
8220,634
8221,634
8222,634
8223,634
8224,634
8225,634
8226,634
8227,634
8228,634
8229,634
8230,634
8231,635
8232,635
8233,635
8234,635
8235,635
8236,635
8237,635
8238,635
8239,662
8240,662
8241,662
8242,662
8243,662
8244,662
8245,663
8246,663
8247,663
8248,663
8249,663
8250,663
8251,663
8252,663
8253,663
8254,663
8255,664
8256,664
8257,664
8258,691
8259,691
8260,691
8261,691
8262,691
8263,691
8264,691
8265,692
8266,692
8267,692
8268,692
8269,692
8270,665
8271,665
8272,665
8273,665
8274,665
8275,665
8276,666
8277,666
8278,666
8279,666
8280,639
8281,639
8282,639
8283,639
8284,639
8285,639
8286,639
8287,639
8288,639
8289,639
8290,639
8291,639
8292,639
8293,639
8294,612
8295,612
8296,612
8297,585
8298,585
8299,585
8300,585
8301,585
8302,585
8303,585
8304,585
8305,585
8306,585
8307,558
8308,557
8309,557
8310,557
8311,557
8312,557
8313,557
8314,557
8315,557
8316,557
8317,557
8318,557
8319,557
8320,557
8321,556
8322,556
8323,556
8324,556
8325,556
8326,556
8327,556
8328,556
8329,556
8330,556
8331,556
8332,556
8333,556
8334,556
8335,556
8336,556
8337,556
8338,556
8339,556
8340,556
8341,556
8342,556
8343,556
8344,556
8345,556
8346,556
8347,556
8348,556
8349,556
8350,556
8351,556
8352,556
8353,556
8354,556
8355,556
8356,556
8357,556
8358,555
8359,555
8360,555
8361,555
8362,555
8363,556
8364,556
8365,556
8366,556
8367,556
8368,556
8369,556
8370,556
8371,556
8372,556
8373,556
8374,529
8375,529
8376,528
8377,528
8378,528
8379,528
8380,528
8381,528
8382,528
8383,528
8384,528
8385,528
8386,528
8387,528
8388,528
8389,528
8390,528
8391,527
8392,500
8393,500
8394,500
8395,500
8396,500
8397,500
8398,500
8399,500
8400,500
8401,499
8402,499
8403,499
8404,499
8405,499
8406,499
8407,499
8408,499
8409,499
8410,499
8411,499
8412,499
8413,498
8414,471
8415,471
8416,471
8417,471
8418,471
8419,471
8420,471
8421,471
8422,471
8423,471
8424,471
8425,471
8426,471
8427,470
8428,470
8429,470
8430,470
8431,470
8432,470
8433,443
8434,443
8435,443
8436,443
8437,443
8438,443
8439,443
8440,443
8441,443
8442,443
8443,443
8444,442
8445,442
8446,469
8447,469
8448,469
8449,469
8450,469
8451,469
8452,469
8453,469
8454,469
8455,469
8456,469
8457,468
8458,468
8459,468
8460,468
8461,468
8462,468
8463,468
8464,468
8465,468
8466,468
8467,495
8468,495
8469,495
8470,495
8471,494
8472,494
8473,494
8474,494
8475,467
8476,467
8477,494
8478,494
8479,494
8480,494
8481,494
8482,494
8483,494
8484,467
8485,467
8486,467
8487,466
8488,466
8489,466
8490,466
8491,466
8492,466
8493,466
8494,466
8495,466
8496,466
8497,466
8498,466
8499,466
8500,466
8501,439
8502,439
8503,439
8504,439
8505,439
8506,439
8507,439
8508,439
8509,439
8510,439
8511,439
8512,439
8513,439
8514,439
8515,439
8516,439
8517,439
8518,439
8519,439
8520,439
8521,439
8522,439
8523,439
8524,439
8525,439
8526,439
8527,439
8528,439
8529,439
8530,439
8531,439
8532,439
8533,439
8534,439
8535,439
8536,439
8537,439
8538,439
8539,439
8540,439
8541,439
8542,439
8543,465
8544,465
8545,465
8546,465
8547,465
8548,465
8549,466
8550,466
8551,493
8552,467
8553,494
8554,494
8555,495
8556,468
8557,468
8558,468
8559,468
8560,469
8561,469
8562,469
8563,469
8564,469
8565,469
8566,443
8567,443
8568,443
8569,443
8570,470
8571,470
8572,471
8573,471
8574,471
8575,471
8576,471
8577,472
8578,472
8579,499
8580,499
8581,499
8582,500
8583,500
8584,500
8585,500
8586,527
8587,528
8588,528
8589,528
8590,528
8591,529
8592,529
8593,529
8594,529
8595,557
